Intake ID,Notice ID,Solicitation Number,Historical Source URL,Notice Type,Posted Date,Original Response Deadline,Agency,Subagency,Contracting Office,Title,Description,NAICS,PSC,Set-Aside Type,Estimated Value,Product or Service,Supply Track,Place of Performance,Delivery Destination,Attachments Available,Amendments Available,Q&A Available,Award Outcome Available,Award Notice URL,Awardee,Award Amount,Award Type,Parent Award ID,Open Competitive Path,Parent Vehicle Required,Could GGG Compete At Time,Mandatory-Source Status,AbilityOne Status,Product-Exclusion Result,Requirement Completeness,Payment-Method Evidence,Preliminary Supplier Exposure,Exposure Classification,Preliminary Probable Net,Preliminary Accessibility Score,Preliminary Kickoff Fit Score,Preliminary Baseball Call,Primary Failure Point,Intake Decision,Confidence,Notes,Source Extract Row
HOS01-084,d6b4344c782a4f42927a298fde3c17c7,36C10F24R0014,https://sam.gov/workspace/contract/opp/d6b4344c782a4f42927a298fde3c17c7/view,Combined Synopsis/Solicitation,2024-11-05,2024-12-09,"VETERANS AFFAIRS, DEPARTMENT OF","VETERANS AFFAIRS, DEPARTMENT OF",OFFICE OF CONSTRUCTION &  FACILITIES MGMT (36C10F),"X1DB--Junction City, KS OPC 42,731-47,409 ANSI/BOMA","Amendment No.1 Junction City, KS Outpatient Clinic 42,731-47,409 ANSI/BOMA",531120,X1DB,Service-Disabled Veteran-Owned Small Business Set Aside,Unknown pre-award; historical award is answer key,Service / mixed,Mixed control,,Not recovered from extract,Unknown / direct record review required,Unknown — version history retrieval required,Unknown — archive retrieval required,Yes — embedded in official extract,https://sam.gov/workspace/contract/opp/d6b4344c782a4f42927a298fde3c17c7/view,null,,Not provided in extract outcome fields,Not indicated at solicitation intake,Potentially yes — direct solicitation notice,No evidence in extract; verify solicitation,No — socioeconomic set-aside not held by GGG,Review required,Review exact product/NSN; no conflict detected,Medical / pharmaceutical,Incomplete from extract,Unknown — never infer from award amount,Not modeled before archive/requirements gate,Unclassified pending sourcing,Not modeled before supplier pricing,45,0,Strikeout,Gate 4 — GGG eligibility,NO-BID / REJECT AT INTAKE,Moderate — official extract metadata; attachments not yet reconstructed,"Extract Active flag inconsistent with 2023-2024 closed deadline; verify notice version/archive directly. No separate additional-information link in extract. Award outcome is answer key, not pre-award pricing evidence.",64896
HOS01-085,2ebc5bcde9834a85be4ab95cf4edc2e7,N4008024R2401,https://sam.gov/workspace/contract/opp/2ebc5bcde9834a85be4ab95cf4edc2e7/view,Solicitation,2024-11-12,2024-11-22,DEPT OF DEFENSE,DEPT OF THE NAVY,NAVFACSYSCOM WASHINGTON,"INDEFINITE-DELIVERY, INDEFINITE-QUANTITY (IDIQ) MULTIPLE AWARD CONSTRUCTION CONTRACT (MACC) SMALL BUSINESS (SB) SET ASIDE FOR ROOFING SERVICES FOR FACILITIES PRIMARILY IN THE NAVFAC WASHINGTON, AREA OF RESPONSIBILITY (AOR)","This acquisition will result in the award of a Design-Build (DB)/Design- Bid-Build (DBB), Indefinite-Delivery/Indefinite Quantity (IDIQ), Multiple Award Construction Contract (MACC) for various roofing projects within the NAVFAC Washington Area of Responsibility (AOR). The Government intends to award approximately five (5) contracts resulting from this solicitation to the responsible Offerors whose proposals represent the best values after evaluation in accordance with the factors and their relative importance, unless more or less than five (5) is determined to be the best value to the government by the Source Selection Authority.Construction projects to be performed under this MACC will require the ability to manage multiple task orders concurrently across the NAVFAC Washington AOR. This MACC will encompass a variety of projects that include, but are not limited to the New Construction, Demolition, Repair, Alteration, and/or renovation of roofing or roofingmaterials (and may include minor general construction scope such as architectural, structural, mechanical or electrical items). Task Orders may include, but not limited to, removal and reinstallation of existing roof mounted equ",238160,Y1JZ,Total Small Business Set-Aside (FAR 19.5),Unknown pre-award; historical award is answer key,Service / mixed,MRO tools and commercial hardware,"Washington Navy Yard, DC, 20374, USA","Washington Navy Yard, DC, 20374, USA",Unknown / direct record review required,Unknown — version history retrieval required,Unknown — archive retrieval required,Yes — embedded in official extract,https://sam.gov/workspace/contract/opp/2ebc5bcde9834a85be4ab95cf4edc2e7/view,null,,Not provided in extract outcome fields,Not indicated at solicitation intake,Potentially yes — direct solicitation notice,No evidence in extract; verify solicitation,Potentially yes — subject to active SAM registration and representations,Review required,Review exact product/NSN; no conflict detected,Medical / pharmaceutical,Partial — attachments or detail retrieval required,Unknown — never infer from award amount,Not modeled before archive/requirements gate,Unclassified pending sourcing,Not modeled before supplier pricing,85,0,Strikeout,Gate 6 — product/service exclusion,NO-BID / REJECT AT INTAKE,Moderate — official extract metadata; attachments not yet reconstructed,"Extract Active flag inconsistent with 2023-2024 closed deadline; verify notice version/archive directly. No separate additional-information link in extract. Award outcome is answer key, not pre-award pricing evidence.",64851
HOS01-086,5211a83523ac4e8c86ebe42f90083da0,N4008024R2401,https://sam.gov/workspace/contract/opp/5211a83523ac4e8c86ebe42f90083da0/view,Solicitation,2024-11-12,2024-11-22,DEPT OF DEFENSE,DEPT OF THE NAVY,NAVFACSYSCOM WASHINGTON,"INDEFINITE-DELIVERY, INDEFINITE-QUANTITY (IDIQ) MULTIPLE AWARD CONSTRUCTION CONTRACT (MACC) SMALL BUSINESS (SB) SET ASIDE FOR ROOFING SERVICES FOR FACILITIES PRIMARILY IN THE NAVFAC WASHINGTON, AREA OF RESPONSIBILITY (AOR)","This acquisition will result in the award of a Design-Build (DB)/Design- Bid-Build (DBB), Indefinite-Delivery/Indefinite Quantity (IDIQ), Multiple Award Construction Contract (MACC) for various roofing projects within the NAVFAC Washington Area of Responsibility (AOR). The Government intends to award approximately five (5) contracts resulting from this solicitation to the responsible Offerors whose proposals represent the best values after evaluation in accordance with the factors and their relative importance, unless more or less than five (5) is determined to be the best value to the government by the Source Selection Authority.Construction projects to be performed under this MACC will require the ability to manage multiple task orders concurrently across the NAVFAC Washington AOR. This MACC will encompass a variety of projects that include, but are not limited to the New Construction, Demolition, Repair, Alteration, and/or renovation of roofing or roofingmaterials (and may include minor general construction scope such as architectural, structural, mechanical or electrical items). Task Orders may include, but not limited to, removal and reinstallation of existing roof mounted equ",238160,Y1JZ,Total Small Business Set-Aside (FAR 19.5),Unknown pre-award; historical award is answer key,Service / mixed,MRO tools and commercial hardware,"Washington Navy Yard, DC, 20374, USA","Washington Navy Yard, DC, 20374, USA",Unknown / direct record review required,Unknown — version history retrieval required,Unknown — archive retrieval required,Yes — embedded in official extract,https://sam.gov/workspace/contract/opp/5211a83523ac4e8c86ebe42f90083da0/view,null,,Not provided in extract outcome fields,Not indicated at solicitation intake,Potentially yes — direct solicitation notice,No evidence in extract; verify solicitation,Potentially yes — subject to active SAM registration and representations,Review required,Review exact product/NSN; no conflict detected,Medical / pharmaceutical,Partial — attachments or detail retrieval required,Unknown — never infer from award amount,Not modeled before archive/requirements gate,Unclassified pending sourcing,Not modeled before supplier pricing,85,0,Strikeout,Gate 6 — product/service exclusion,NO-BID / REJECT AT INTAKE,Moderate — official extract metadata; attachments not yet reconstructed,"Extract Active flag inconsistent with 2023-2024 closed deadline; verify notice version/archive directly. No separate additional-information link in extract. Award outcome is answer key, not pre-award pricing evidence.",64852
HOS01-087,b6051611e85f4c8cbb66e308f70543cc,N4008024R2401,https://sam.gov/workspace/contract/opp/b6051611e85f4c8cbb66e308f70543cc/view,Solicitation,2024-11-12,2024-11-22,DEPT OF DEFENSE,DEPT OF THE NAVY,NAVFACSYSCOM WASHINGTON,"INDEFINITE-DELIVERY, INDEFINITE-QUANTITY (IDIQ) MULTIPLE AWARD CONSTRUCTION CONTRACT (MACC) SMALL BUSINESS (SB) SET ASIDE FOR ROOFING SERVICES FOR FACILITIES PRIMARILY IN THE NAVFAC WASHINGTON, AREA OF RESPONSIBILITY (AOR)","This acquisition will result in the award of a Design-Build (DB)/Design- Bid-Build (DBB), Indefinite-Delivery/Indefinite Quantity (IDIQ), Multiple Award Construction Contract (MACC) for various roofing projects within the NAVFAC Washington Area of Responsibility (AOR). The Government intends to award approximately five (5) contracts resulting from this solicitation to the responsible Offerors whose proposals represent the best values after evaluation in accordance with the factors and their relative importance, unless more or less than five (5) is determined to be the best value to the government by the Source Selection Authority.Construction projects to be performed under this MACC will require the ability to manage multiple task orders concurrently across the NAVFAC Washington AOR. This MACC will encompass a variety of projects that include, but are not limited to the New Construction, Demolition, Repair, Alteration, and/or renovation of roofing or roofingmaterials (and may include minor general construction scope such as architectural, structural, mechanical or electrical items). Task Orders may include, but not limited to, removal and reinstallation of existing roof mounted equ",238160,Y1JZ,Total Small Business Set-Aside (FAR 19.5),Unknown pre-award; historical award is answer key,Service / mixed,MRO tools and commercial hardware,"Washington Navy Yard, DC, 20374, USA","Washington Navy Yard, DC, 20374, USA",Unknown / direct record review required,Unknown — version history retrieval required,Unknown — archive retrieval required,Yes — embedded in official extract,https://sam.gov/workspace/contract/opp/b6051611e85f4c8cbb66e308f70543cc/view,null,,Not provided in extract outcome fields,Not indicated at solicitation intake,Potentially yes — direct solicitation notice,No evidence in extract; verify solicitation,Potentially yes — subject to active SAM registration and representations,Review required,Review exact product/NSN; no conflict detected,Medical / pharmaceutical,Partial — attachments or detail retrieval required,Unknown — never infer from award amount,Not modeled before archive/requirements gate,Unclassified pending sourcing,Not modeled before supplier pricing,85,0,Strikeout,Gate 6 — product/service exclusion,NO-BID / REJECT AT INTAKE,Moderate — official extract metadata; attachments not yet reconstructed,"Extract Active flag inconsistent with 2023-2024 closed deadline; verify notice version/archive directly. No separate additional-information link in extract. Award outcome is answer key, not pre-award pricing evidence.",64859
HOS01-088,d6e583c31d194683960f740c2d031e64,N4008024R2401,https://sam.gov/workspace/contract/opp/d6e583c31d194683960f740c2d031e64/view,Solicitation,2024-11-12,2024-11-22,DEPT OF DEFENSE,DEPT OF THE NAVY,NAVFACSYSCOM WASHINGTON,"INDEFINITE-DELIVERY, INDEFINITE-QUANTITY (IDIQ) MULTIPLE AWARD CONSTRUCTION CONTRACT (MACC) SMALL BUSINESS (SB) SET ASIDE FOR ROOFING SERVICES FOR FACILITIES PRIMARILY IN THE NAVFAC WASHINGTON, AREA OF RESPONSIBILITY (AOR)","This acquisition will result in the award of a Design-Build (DB)/Design- Bid-Build (DBB), Indefinite-Delivery/Indefinite Quantity (IDIQ), Multiple Award Construction Contract (MACC) for various roofing projects within the NAVFAC Washington Area of Responsibility (AOR). The Government intends to award approximately five (5) contracts resulting from this solicitation to the responsible Offerors whose proposals represent the best values after evaluation in accordance with the factors and their relative importance, unless more or less than five (5) is determined to be the best value to the government by the Source Selection Authority.Construction projects to be performed under this MACC will require the ability to manage multiple task orders concurrently across the NAVFAC Washington AOR. This MACC will encompass a variety of projects that include, but are not limited to the New Construction, Demolition, Repair, Alteration, and/or renovation of roofing or roofingmaterials (and may include minor general construction scope such as architectural, structural, mechanical or electrical items). Task Orders may include, but not limited to, removal and reinstallation of existing roof mounted equ",238160,Y1JZ,Total Small Business Set-Aside (FAR 19.5),Unknown pre-award; historical award is answer key,Service / mixed,MRO tools and commercial hardware,"Washington Navy Yard, DC, 20374, USA","Washington Navy Yard, DC, 20374, USA",Unknown / direct record review required,Unknown — version history retrieval required,Unknown — archive retrieval required,Yes — embedded in official extract,https://sam.gov/workspace/contract/opp/d6e583c31d194683960f740c2d031e64/view,null,,Not provided in extract outcome fields,Not indicated at solicitation intake,Potentially yes — direct solicitation notice,No evidence in extract; verify solicitation,Potentially yes — subject to active SAM registration and representations,Review required,Review exact product/NSN; no conflict detected,Medical / pharmaceutical,Partial — attachments or detail retrieval required,Unknown — never infer from award amount,Not modeled before archive/requirements gate,Unclassified pending sourcing,Not modeled before supplier pricing,85,0,Strikeout,Gate 6 — product/service exclusion,NO-BID / REJECT AT INTAKE,Moderate — official extract metadata; attachments not yet reconstructed,"Extract Active flag inconsistent with 2023-2024 closed deadline; verify notice version/archive directly. No separate additional-information link in extract. Award outcome is answer key, not pre-award pricing evidence.",64861
HOS01-089,fef0379b7efe432ca4c63cc6ef6abe38,W912P624B0017,https://sam.gov/workspace/contract/opp/fef0379b7efe432ca4c63cc6ef6abe38/view,Solicitation,2024-11-13,2024-11-25,DEPT OF DEFENSE,DEPT OF THE ARMY,W072 ENDIST CHICAGO,"VILLAGE OF MATTESON WATER MAIN REPLACEMENT PHASE II, MATTESON, COOK COUNTY, ILLINOIS (USACE ACQUISITION)","EFFECTIVE NOVEMBER 13, 2024: The government has posted Amendment No. 0001 hereunder this Notice (please refer to the Attachments Section). ** Under this Solicitation Notice, the United States Army Corps of Engineers - Chicago District issues Solicitation No. W912P624B0017 for bidding purposes. Therefore, provided hereunder is the relevant bid package for its construction project entitled, Village of Matteson Water Main Replacement Phase II, Matteson, Cook County, Illinois (USACE Acquisition). PROJECT INFORMATION: The project work involves the replacement of a watermain. The base work includes installing approximately 1,050 linear feet of new 8-inch Ductile Iron watermain by open-cut excavation. Work will also include storm sewer replacement and installation of residential services, valves, and associated asphalt and paving restoration and replacement of storm sewers. Option No. 1 includes approximately 425 LF of 8-inch Ductile Iron watermain by open-cut excavation with storm sewer replacement and installation of residential services, valves, and associated asphalt and paving restoration. CONTRACTING OFFICE: USACE Chicago District, 231 SOUTH LaSALLE STREET, SUITE 1500, Chicago, IL 6",237110,Y1PZ,Total Small Business Set-Aside (FAR 19.5),Unknown pre-award; historical award is answer key,Service / mixed,MRO tools and commercial hardware,,Not recovered from extract,Unknown / direct record review required,Unknown — version history retrieval required,Unknown — archive retrieval required,Yes — embedded in official extract,https://sam.gov/workspace/contract/opp/fef0379b7efe432ca4c63cc6ef6abe38/view,null,,Not provided in extract outcome fields,Not indicated at solicitation intake,Potentially yes — direct solicitation notice,No evidence in extract; verify solicitation,Potentially yes — subject to active SAM registration and representations,Review required,Review exact product/NSN; no conflict detected,Construction / installation / repair / field service,Likely complete enough for archive review,Unknown — never infer from award amount,Not modeled before archive/requirements gate,Unclassified pending sourcing,Not modeled before supplier pricing,85,0,Strikeout,Gate 6 — product/service exclusion,NO-BID / REJECT AT INTAKE,Moderate — official extract metadata; attachments not yet reconstructed,"Extract Active flag inconsistent with 2023-2024 closed deadline; verify notice version/archive directly. No separate additional-information link in extract. Award outcome is answer key, not pre-award pricing evidence.",64843
HOS01-090,6765d87da7bc442c952cc396c0d3e8d6,N4008024R2401,https://sam.gov/workspace/contract/opp/6765d87da7bc442c952cc396c0d3e8d6/view,Solicitation,2024-11-15,2024-11-22,DEPT OF DEFENSE,DEPT OF THE NAVY,NAVFACSYSCOM WASHINGTON,"INDEFINITE-DELIVERY, INDEFINITE-QUANTITY (IDIQ) MULTIPLE AWARD CONSTRUCTION CONTRACT (MACC) SMALL BUSINESS (SB) SET ASIDE FOR ROOFING SERVICES FOR FACILITIES PRIMARILY IN THE NAVFAC WASHINGTON, AREA OF RESPONSIBILITY (AOR)","This acquisition will result in the award of a Design-Build (DB)/Design- Bid-Build (DBB), Indefinite-Delivery/Indefinite Quantity (IDIQ), Multiple Award Construction Contract (MACC) for various roofing projects within the NAVFAC Washington Area of Responsibility (AOR). The Government intends to award approximately five (5) contracts resulting from this solicitation to the responsible Offerors whose proposals represent the best values after evaluation in accordance with the factors and their relative importance, unless more or less than five (5) is determined to be the best value to the government by the Source Selection Authority.Construction projects to be performed under this MACC will require the ability to manage multiple task orders concurrently across the NAVFAC Washington AOR. This MACC will encompass a variety of projects that include, but are not limited to the New Construction, Demolition, Repair, Alteration, and/or renovation of roofing or roofingmaterials (and may include minor general construction scope such as architectural, structural, mechanical or electrical items). Task Orders may include, but not limited to, removal and reinstallation of existing roof mounted equ",238160,Y1JZ,Total Small Business Set-Aside (FAR 19.5),Unknown pre-award; historical award is answer key,Service / mixed,MRO tools and commercial hardware,"Washington Navy Yard, DC, 20374, USA","Washington Navy Yard, DC, 20374, USA",Unknown / direct record review required,Unknown — version history retrieval required,Unknown — archive retrieval required,Yes — embedded in official extract,https://sam.gov/workspace/contract/opp/6765d87da7bc442c952cc396c0d3e8d6/view,null,,Not provided in extract outcome fields,Not indicated at solicitation intake,Potentially yes — direct solicitation notice,No evidence in extract; verify solicitation,Potentially yes — subject to active SAM registration and representations,Review required,Review exact product/NSN; no conflict detected,Medical / pharmaceutical,Partial — attachments or detail retrieval required,Unknown — never infer from award amount,Not modeled before archive/requirements gate,Unclassified pending sourcing,Not modeled before supplier pricing,85,0,Strikeout,Gate 6 — product/service exclusion,NO-BID / REJECT AT INTAKE,Moderate — official extract metadata; attachments not yet reconstructed,"Extract Active flag inconsistent with 2023-2024 closed deadline; verify notice version/archive directly. No separate additional-information link in extract. Award outcome is answer key, not pre-award pricing evidence.",64826
HOS01-091,481822b3b3cd45b3b8216a55a8f7cd5f,N4008024R2401,https://sam.gov/workspace/contract/opp/481822b3b3cd45b3b8216a55a8f7cd5f/view,Solicitation,2024-11-18,2024-11-22,DEPT OF DEFENSE,DEPT OF THE NAVY,NAVFACSYSCOM WASHINGTON,"INDEFINITE-DELIVERY, INDEFINITE-QUANTITY (IDIQ) MULTIPLE AWARD CONSTRUCTION CONTRACT (MACC) SMALL BUSINESS (SB) SET ASIDE FOR ROOFING SERVICES FOR FACILITIES PRIMARILY IN THE NAVFAC WASHINGTON, AREA OF RESPONSIBILITY (AOR)","This acquisition will result in the award of a Design-Build (DB)/Design- Bid-Build (DBB), Indefinite-Delivery/Indefinite Quantity (IDIQ), Multiple Award Construction Contract (MACC) for various roofing projects within the NAVFAC Washington Area of Responsibility (AOR). The Government intends to award approximately five (5) contracts resulting from this solicitation to the responsible Offerors whose proposals represent the best values after evaluation in accordance with the factors and their relative importance, unless more or less than five (5) is determined to be the best value to the government by the Source Selection Authority.Construction projects to be performed under this MACC will require the ability to manage multiple task orders concurrently across the NAVFAC Washington AOR. This MACC will encompass a variety of projects that include, but are not limited to the New Construction, Demolition, Repair, Alteration, and/or renovation of roofing or roofingmaterials (and may include minor general construction scope such as architectural, structural, mechanical or electrical items). Task Orders may include, but not limited to, removal and reinstallation of existing roof mounted equ",238160,Y1JZ,Total Small Business Set-Aside (FAR 19.5),Unknown pre-award; historical award is answer key,Service / mixed,MRO tools and commercial hardware,"Washington Navy Yard, DC, 20374, USA","Washington Navy Yard, DC, 20374, USA",Unknown / direct record review required,Unknown — version history retrieval required,Unknown — archive retrieval required,Yes — embedded in official extract,https://sam.gov/workspace/contract/opp/481822b3b3cd45b3b8216a55a8f7cd5f/view,null,,Not provided in extract outcome fields,Not indicated at solicitation intake,Potentially yes — direct solicitation notice,No evidence in extract; verify solicitation,Potentially yes — subject to active SAM registration and representations,Review required,Review exact product/NSN; no conflict detected,Medical / pharmaceutical,Partial — attachments or detail retrieval required,Unknown — never infer from award amount,Not modeled before archive/requirements gate,Unclassified pending sourcing,Not modeled before supplier pricing,85,0,Strikeout,Gate 6 — product/service exclusion,NO-BID / REJECT AT INTAKE,Moderate — official extract metadata; attachments not yet reconstructed,"Extract Active flag inconsistent with 2023-2024 closed deadline; verify notice version/archive directly. No separate additional-information link in extract. Award outcome is answer key, not pre-award pricing evidence.",64814
HOS01-092,7c936694a4164cc3b4c8b134f12a70d9,N4008024R2401,https://sam.gov/workspace/contract/opp/7c936694a4164cc3b4c8b134f12a70d9/view,Solicitation,2024-11-18,2024-11-22,DEPT OF DEFENSE,DEPT OF THE NAVY,NAVFACSYSCOM WASHINGTON,"INDEFINITE-DELIVERY, INDEFINITE-QUANTITY (IDIQ) MULTIPLE AWARD CONSTRUCTION CONTRACT (MACC) SMALL BUSINESS (SB) SET ASIDE FOR ROOFING SERVICES FOR FACILITIES PRIMARILY IN THE NAVFAC WASHINGTON, AREA OF RESPONSIBILITY (AOR)","This acquisition will result in the award of a Design-Build (DB)/Design- Bid-Build (DBB), Indefinite-Delivery/Indefinite Quantity (IDIQ), Multiple Award Construction Contract (MACC) for various roofing projects within the NAVFAC Washington Area of Responsibility (AOR). The Government intends to award approximately five (5) contracts resulting from this solicitation to the responsible Offerors whose proposals represent the best values after evaluation in accordance with the factors and their relative importance, unless more or less than five (5) is determined to be the best value to the government by the Source Selection Authority.Construction projects to be performed under this MACC will require the ability to manage multiple task orders concurrently across the NAVFAC Washington AOR. This MACC will encompass a variety of projects that include, but are not limited to the New Construction, Demolition, Repair, Alteration, and/or renovation of roofing or roofingmaterials (and may include minor general construction scope such as architectural, structural, mechanical or electrical items). Task Orders may include, but not limited to, removal and reinstallation of existing roof mounted equ",238160,Y1JZ,Total Small Business Set-Aside (FAR 19.5),Unknown pre-award; historical award is answer key,Service / mixed,MRO tools and commercial hardware,"Washington Navy Yard, DC, 20374, USA","Washington Navy Yard, DC, 20374, USA",Unknown / direct record review required,Unknown — version history retrieval required,Unknown — archive retrieval required,Yes — embedded in official extract,https://sam.gov/workspace/contract/opp/7c936694a4164cc3b4c8b134f12a70d9/view,null,,Not provided in extract outcome fields,Not indicated at solicitation intake,Potentially yes — direct solicitation notice,No evidence in extract; verify solicitation,Potentially yes — subject to active SAM registration and representations,Review required,Review exact product/NSN; no conflict detected,Medical / pharmaceutical,Partial — attachments or detail retrieval required,Unknown — never infer from award amount,Not modeled before archive/requirements gate,Unclassified pending sourcing,Not modeled before supplier pricing,85,0,Strikeout,Gate 6 — product/service exclusion,NO-BID / REJECT AT INTAKE,Moderate — official extract metadata; attachments not yet reconstructed,"Extract Active flag inconsistent with 2023-2024 closed deadline; verify notice version/archive directly. No separate additional-information link in extract. Award outcome is answer key, not pre-award pricing evidence.",64813
HOS01-093,56ce784b5e224cb087b86c3cc51dfb3b,N4008024R2401,https://sam.gov/workspace/contract/opp/56ce784b5e224cb087b86c3cc51dfb3b/view,Solicitation,2024-11-20,2024-11-22,DEPT OF DEFENSE,DEPT OF THE NAVY,NAVFACSYSCOM WASHINGTON,"INDEFINITE-DELIVERY, INDEFINITE-QUANTITY (IDIQ) MULTIPLE AWARD CONSTRUCTION CONTRACT (MACC) SMALL BUSINESS (SB) SET ASIDE FOR ROOFING SERVICES FOR FACILITIES PRIMARILY IN THE NAVFAC WASHINGTON, AREA OF RESPONSIBILITY (AOR)","This acquisition will result in the award of a Design-Build (DB)/Design- Bid-Build (DBB), Indefinite-Delivery/Indefinite Quantity (IDIQ), Multiple Award Construction Contract (MACC) for various roofing projects within the NAVFAC Washington Area of Responsibility (AOR). The Government intends to award approximately five (5) contracts resulting from this solicitation to the responsible Offerors whose proposals represent the best values after evaluation in accordance with the factors and their relative importance, unless more or less than five (5) is determined to be the best value to the government by the Source Selection Authority.Construction projects to be performed under this MACC will require the ability to manage multiple task orders concurrently across the NAVFAC Washington AOR. This MACC will encompass a variety of projects that include, but are not limited to the New Construction, Demolition, Repair, Alteration, and/or renovation of roofing or roofingmaterials (and may include minor general construction scope such as architectural, structural, mechanical or electrical items). Task Orders may include, but not limited to, removal and reinstallation of existing roof mounted equ",238160,Y1JZ,Total Small Business Set-Aside (FAR 19.5),Unknown pre-award; historical award is answer key,Service / mixed,MRO tools and commercial hardware,"Washington Navy Yard, DC, 20374, USA","Washington Navy Yard, DC, 20374, USA",Unknown / direct record review required,Unknown — version history retrieval required,Unknown — archive retrieval required,Yes — embedded in official extract,https://sam.gov/workspace/contract/opp/56ce784b5e224cb087b86c3cc51dfb3b/view,null,,Not provided in extract outcome fields,Not indicated at solicitation intake,Potentially yes — direct solicitation notice,No evidence in extract; verify solicitation,Potentially yes — subject to active SAM registration and representations,Review required,Review exact product/NSN; no conflict detected,Medical / pharmaceutical,Partial — attachments or detail retrieval required,Unknown — never infer from award amount,Not modeled before archive/requirements gate,Unclassified pending sourcing,Not modeled before supplier pricing,85,0,Strikeout,Gate 6 — product/service exclusion,NO-BID / REJECT AT INTAKE,Moderate — official extract metadata; attachments not yet reconstructed,"Extract Active flag inconsistent with 2023-2024 closed deadline; verify notice version/archive directly. No separate additional-information link in extract. Award outcome is answer key, not pre-award pricing evidence.",64792
HOS01-094,66696d5b141f46c5b5a507f0aaac7c7e,N4008024R2401,https://sam.gov/workspace/contract/opp/66696d5b141f46c5b5a507f0aaac7c7e/view,Solicitation,2024-11-20,2024-11-22,DEPT OF DEFENSE,DEPT OF THE NAVY,NAVFACSYSCOM WASHINGTON,"INDEFINITE-DELIVERY, INDEFINITE-QUANTITY (IDIQ) MULTIPLE AWARD CONSTRUCTION CONTRACT (MACC) SMALL BUSINESS (SB) SET ASIDE FOR ROOFING SERVICES FOR FACILITIES PRIMARILY IN THE NAVFAC WASHINGTON, AREA OF RESPONSIBILITY (AOR)","This acquisition will result in the award of a Design-Build (DB)/Design- Bid-Build (DBB), Indefinite-Delivery/Indefinite Quantity (IDIQ), Multiple Award Construction Contract (MACC) for various roofing projects within the NAVFAC Washington Area of Responsibility (AOR). The Government intends to award approximately five (5) contracts resulting from this solicitation to the responsible Offerors whose proposals represent the best values after evaluation in accordance with the factors and their relative importance, unless more or less than five (5) is determined to be the best value to the government by the Source Selection Authority.Construction projects to be performed under this MACC will require the ability to manage multiple task orders concurrently across the NAVFAC Washington AOR. This MACC will encompass a variety of projects that include, but are not limited to the New Construction, Demolition, Repair, Alteration, and/or renovation of roofing or roofingmaterials (and may include minor general construction scope such as architectural, structural, mechanical or electrical items). Task Orders may include, but not limited to, removal and reinstallation of existing roof mounted equ",238160,Y1JZ,Total Small Business Set-Aside (FAR 19.5),Unknown pre-award; historical award is answer key,Service / mixed,MRO tools and commercial hardware,"Washington Navy Yard, DC, 20374, USA","Washington Navy Yard, DC, 20374, USA",Unknown / direct record review required,Unknown — version history retrieval required,Unknown — archive retrieval required,Yes — embedded in official extract,https://sam.gov/workspace/contract/opp/66696d5b141f46c5b5a507f0aaac7c7e/view,null,,Not provided in extract outcome fields,Not indicated at solicitation intake,Potentially yes — direct solicitation notice,No evidence in extract; verify solicitation,Potentially yes — subject to active SAM registration and representations,Review required,Review exact product/NSN; no conflict detected,Medical / pharmaceutical,Partial — attachments or detail retrieval required,Unknown — never infer from award amount,Not modeled before archive/requirements gate,Unclassified pending sourcing,Not modeled before supplier pricing,85,0,Strikeout,Gate 6 — product/service exclusion,NO-BID / REJECT AT INTAKE,Moderate — official extract metadata; attachments not yet reconstructed,"Extract Active flag inconsistent with 2023-2024 closed deadline; verify notice version/archive directly. No separate additional-information link in extract. Award outcome is answer key, not pre-award pricing evidence.",64791
